cluster_id,role,title,description,category,impact,urgency,location,language,reporter_role,difficulty,minutes_after_original,overlap_level,is_duplicate
cluster_0070,DUPLICATE,mshkela fe el wall socket,momken 7ad yshoof el wall socket fe Main Entrance?,ELECTRICAL,HIGH,MEDIUM,Main Entrance,arabizi,student,MEDIUM,1275,HIGH,1
cluster_0070,DUPLICATE,3atel fe wall socket,feh 7aga 8alat fel wall socket fe Main Entrance.,ELECTRICAL,HIGH,MEDIUM,Main Entrance,arabizi,student,MEDIUM,2618,LOW,1
cluster_0070,RELATED,el screen msh sh8ala,feh moshkela fel equipment area fe Main Entrance. The exact cause is not clear.,OTHER,HIGH,MEDIUM,Main Entrance,arabizi,student,HARD,334,RELATED,0
cluster_0070,HARD_NEGATIVE,mshkela fe el electrical switch,el electrical switch mehtag motaba3a.,ELECTRICAL,HIGH,MEDIUM,Library - Second Floor,arabizi,student,HARD,782,LOW,0
cluster_0071,ORIGINAL,Issue في power outlet,The problem is with power outlet في Science Building - Chemistry Lab.,ELECTRICAL,MEDIUM,MEDIUM,Science Building - Chemistry Lab,mixed,student,HARD,0,,0
cluster_0071,DUPLICATE,Issue في power outlet,محتاجين حد يشوف the power outlet في Science Building - Chemistry Lab.,ELECTRICAL,MEDIUM,MEDIUM,Science Building - Chemistry Lab,mixed,student,HARD,1559,HIGH,1
cluster_0071,DUPLICATE,The power outlet مش شغال,The power outlet فيه نفس العطل في Science Building - Chemistry Lab.,ELECTRICAL,MEDIUM,MEDIUM,Science Building - Chemistry Lab,mixed,student,HARD,237,HIGH,1
cluster_0071,RELATED,There is a مشكلة في الباب,محتاجين حد يشوف the wall في Science Building - Chemistry Lab.,BUILDING_STRUCTURE,MEDIUM,MEDIUM,Science Building - Chemistry Lab,mixed,student,HARD,878,RELATED,0
cluster_0071,HARD_NEGATIVE,Problem with power outlet,في مشكلة related to the power outlet.,ELECTRICAL,MEDIUM,MEDIUM,Administration Building - Room 18,mixed,student,HARD,962,LOW,0
cluster_0072,ORIGINAL,moshkela fel printer,el printer is very slow fe Engineering Building - Lab 4.,IT_HARDWARE_PRINTING,HIGH,MEDIUM,Engineering Building - Lab 4,arabizi,security_staff,MEDIUM,0,,0
cluster_0072,DUPLICATE,mshkela fel printer,el moshkela fe printer zahret tany fe Engineering Building - Lab 4.,IT_HARDWARE_PRINTING,HIGH,MEDIUM,Engineering Building - Lab 4,arabizi,security_staff,MEDIUM,2391,HIGH,1
cluster_0072,DUPLICATE,mshkela fel printer,please check el printer fe Engineering Building - Lab 4.,IT_HARDWARE_PRINTING,HIGH,MEDIUM,Engineering Building - Lab 4,arabizi,security_staff,MEDIUM,148,MEDIUM,1
cluster_0072,RELATED,el screen msh sh8ala,el moshkela zahret elnharda fe Engineering Building - Lab 4. aktar men 7ad mota2asser.,IT_NETWORK_ACCOUNTS,HIGH,MEDIUM,Engineering Building - Lab 4,arabizi,security_staff,HARD,194,RELATED,0
cluster_0072,HARD_NEGATIVE,3atel fe mouse,el mouse mehtag check fe el makan.,IT_HARDWARE_PRINTING,HIGH,MEDIUM,Dormitory A - Floor 1,arabizi,security_staff,HARD,755,LOW,0
cluster_0073,ORIGINAL,The water pipe has an issue,في عطل في the water pipe في Engineering Building - Lab 4.,PLUMBING_WATER,LOW,MEDIUM,Engineering Building - Lab 4,mixed,admin_staff,HARD,0,,0
cluster_0073,DUPLICATE,مشكلة with water pipe,The water pipe فيه نفس العطل في Engineering Building - Lab 4.,PLUMBING_WATER,LOW,MEDIUM,Engineering Building - Lab 4,mixed,admin_staff,HARD,797,HIGH,1
cluster_0073,DUPLICATE,في مشكلة في water pipe,The water pipe فيه نفس العطل في Engineering Building - Lab 4.,PLUMBING_WATER,LOW,MEDIUM,Engineering Building - Lab 4,mixed,admin_staff,HARD,823,HIGH,1
cluster_0073,RELATED,The elevator وقف,محتاجين حد يشوف the common area في Engineering Building - Lab 4.,CLEANING_WASTE,LOW,MEDIUM,Engineering Building - Lab 4,mixed,admin_staff,HARD,691,RELATED,0
cluster_0073,HARD_NEGATIVE,The sink has an issue,في حاجة غلط في the sink at Engineering Building - Room 101.,PLUMBING_WATER,LOW,MEDIUM,Engineering Building - Room 101,mixed,admin_staff,HARD,676,LOW,0
cluster_0074,ORIGINAL,Issue في lecture screen,The lecture screen keeps disconnecting في Administration Building - Room 18.,AV_CLASSROOM_EQUIPMENT,MEDIUM,HIGH,Administration Building - Room 18,mixed,lab_assistant,HARD,0,,0
cluster_0074,DUPLICATE,Issue في lecture screen,There is an issue في lecture screen at Administration Building - Room 18.,AV_CLASSROOM_EQUIPMENT,MEDIUM,HIGH,Administration Building - Room 18,mixed,lab_assistant,HARD,2566,MEDIUM,1
cluster_0074,DUPLICATE,مشكلة with lecture screen,Issue مرتبطة بـ lecture screen في Administration Building - Room 18.,AV_CLASSROOM_EQUIPMENT,MEDIUM,HIGH,Administration Building - Room 18,mixed,lab_assistant,HARD,2082,LOW,1
cluster_0074,DUPLICATE,مشكلة في the lecture screen,The lecture screen مش شغال في Administration Building - Room 18.,AV_CLASSROOM_EQUIPMENT,MEDIUM,HIGH,Administration Building - Room 18,mixed,lab_assistant,HARD,1089,MEDIUM,1
cluster_0074,RELATED,The screen مش شغالة,The problem is في Administration Building - Room 18 and it is affecting the area.,IT_HARDWARE_PRINTING,MEDIUM,HIGH,Administration Building - Room 18,mixed,lab_assistant,HARD,897,RELATED,0
cluster_0074,HARD_NEGATIVE,في مشكلة في smart board,The smart board محتاج check في Library - First Floor.,AV_CLASSROOM_EQUIPMENT,MEDIUM,HIGH,Library - First Floor,mixed,lab_assistant,HARD,60,LOW,0
cluster_0075,ORIGINAL,Problem with elevator,The elevator in Library - First Floor is having an issue. People are currently using the building stairs.,ELEVATOR,HIGH,HIGH,Library - First Floor,en,security_staff,HARD,0,,0
cluster_0075,DUPLICATE,Issue affecting the elevator,The elevator in Library - First Floor is not working normally.,ELEVATOR,HIGH,HIGH,Library - First Floor,en,security_staff,HARD,407,MEDIUM,1
cluster_0075,DUPLICATE,Problem with elevator,Something seems wrong with the elevator in Library - First Floor.,ELEVATOR,HIGH,HIGH,Library - First Floor,en,security_staff,HARD,1871,LOW,1
cluster_0075,DUPLICATE,Elevator issue,The elevator in Library - First Floor is having the same issue. People are currently using the building stairs.,ELEVATOR,HIGH,HIGH,Library - First Floor,en,security_staff,HARD,2537,HIGH,1
cluster_0075,RELATED,Broken floor tile,There is an issue with the door in Library - First Floor. The problem has gradually become more noticeable. Several people are affected.,BUILDING_STRUCTURE,HIGH,HIGH,Library - First Floor,en,security_staff,HARD,1067,RELATED,0
cluster_0075,HARD_NEGATIVE,Elevator panel problem reported,The elevator panel at Library - Second Floor is causing trouble.,ELEVATOR,HIGH,HIGH,Library - Second Floor,en,security_staff,HARD,1189,LOW,0
cluster_0076,ORIGINAL,مشكلة room في المكان,لاحظت إن room فيه مشكلة في Cafeteria.,OTHER,HIGH,HIGH,Cafeteria,ar_eg,lab_assistant,MEDIUM,0,,0
cluster_0076,DUPLICATE,room فيه مشكلة,محتاجين حد يشوف room في Cafeteria.,OTHER,HIGH,HIGH,Cafeteria,ar_eg,lab_assistant,MEDIUM,2267,MEDIUM,1
cluster_0076,DUPLICATE,عطل في room,في مشكلة في room في Cafeteria.,OTHER,HIGH,HIGH,Cafeteria,ar_eg,lab_assistant,MEDIUM,460,MEDIUM,1
cluster_0076,DUPLICATE,room مش شغال,في عطل متعلق بـ room في المكان.,OTHER,HIGH,HIGH,Cafeteria,ar_eg,lab_assistant,MEDIUM,696,LOW,1
cluster_0076,RELATED,في مشكلة محتاجة فحص,في مشكلة في room في Cafeteria. The exact cause is not clear.,OTHER,HIGH,HIGH,Cafeteria,ar_eg,lab_assistant,HARD,1099,RELATED,0
cluster_0076,HARD_NEGATIVE,عطل في service area,service area محتاج يتراجع في المكان ده.,OTHER,HIGH,HIGH,Computer Science Building - Room 203,ar_eg,lab_assistant,HARD,1178,LOW,0
cluster_0077,ORIGINAL,el desktop computer feh moshkela,feh 3atel fe desktop computer fe Library - First Floor.,IT_HARDWARE_PRINTING,MEDIUM,MEDIUM,Library - First Floor,arabizi,student,HARD,0,,0
cluster_0077,DUPLICATE,el desktop computer mehtag check,el desktop computer lesa feh nafs el 3atel fe Library - First Floor.,IT_HARDWARE_PRINTING,MEDIUM,MEDIUM,Library - First Floor,arabizi,student,HARD,2319,HIGH,1
cluster_0077,DUPLICATE,el desktop computer mehtag check,nafs moshkelt el desktop computer lesa mawgooda fe Library - First Floor.,IT_HARDWARE_PRINTING,MEDIUM,MEDIUM,Library - First Floor,arabizi,student,HARD,1485,HIGH,1
cluster_0077,RELATED,el printer msh byetba3,el moshkela zahret elnharda fe Library - First Floor.,IT_NETWORK_ACCOUNTS,MEDIUM,MEDIUM,Library - First Floor,arabizi,student,HARD,353,RELATED,0
cluster_0077,HARD_NEGATIVE,el USB port mehtag check,el USB port mehtag check fe el makan.,IT_HARDWARE_PRINTING,MEDIUM,MEDIUM,Sports Building,arabizi,student,HARD,735,LOW,0
cluster_0078,ORIGINAL,Issue with outdoor light in the area,The outdoor light is blocked at Parking Area. The issue affects one outdoor location.,GROUNDS_OUTDOOR,LOW,LOW,Parking Area,en,security_staff,HARD,0,,0
cluster_0078,DUPLICATE,Outdoor light problem reported,The outdoor light needs attention in Parking Area.,GROUNDS_OUTDOOR,LOW,LOW,Parking Area,en,security_staff,HARD,2209,MEDIUM,1
cluster_0078,DUPLICATE,Outdoor light problem reported,There is still a problem with the outdoor light in Parking Area. The issue affects one outdoor location.,GROUNDS_OUTDOOR,LOW,LOW,Parking Area,en,security_staff,HARD,1193,HIGH,1
cluster_0078,DUPLICATE,Outdoor light problem reported,There is still a problem with the outdoor light in Parking Area. The issue affects one outdoor location.,GROUNDS_OUTDOOR,LOW,LOW,Parking Area,en,security_staff,HARD,401,HIGH,1
cluster_0078,RELATED,Slippery floor near entrance,"The smoke is damaged in Parking Area, and it is affecting the area.",SAFETY_HAZARD,LOW,LOW,Parking Area,en,security_staff,HARD,18,RELATED,0
cluster_0078,HARD_NEGATIVE,Problem reported with gate,The gate in this area needs to be checked.,GROUNDS_OUTDOOR,LOW,LOW,Science Building - Chemistry Lab,en,security_staff,HARD,482,LOW,0
cluster_0079,ORIGINAL,مشكلة smart board في المكان,المشكلة في smart board موجودة في Computer Science Building - Room 203.,AV_CLASSROOM_EQUIPMENT,LOW,HIGH,Computer Science Building - Room 203,ar_eg,lecturer,HARD,0,,0
cluster_0079,DUPLICATE,مشكلة smart board في المكان,في مشكلة في smart board في Computer Science Building - Room 203. The instructor needs the equipment for the current class.,AV_CLASSROOM_EQUIPMENT,LOW,HIGH,Computer Science Building - Room 203,ar_eg,lecturer,HARD,1207,HIGH,1
cluster_0079,DUPLICATE,smart board فيه مشكلة,المشكلة في smart board ظهرت تاني في Computer Science Building - Room 203.,AV_CLASSROOM_EQUIPMENT,LOW,HIGH,Computer Science Building - Room 203,ar_eg,lecturer,HARD,1992,HIGH,1
cluster_0079,RELATED,لمبة السقف مش شغالة,لاحظت مشكلة في ceiling light في Computer Science Building - Room 203. The problem is limited to one room. الموضوع مأثر على الاستخدام دلوقتي.,ELECTRICAL,LOW,HIGH,Computer Science Building - Room 203,ar_eg,lecturer,HARD,589,RELATED,0
cluster_0079,HARD_NEGATIVE,مشكلة projector في المكان,مشكلة في projector محتاجة تتراجع في Sports Building.,AV_CLASSROOM_EQUIPMENT,LOW,HIGH,Sports Building,ar_eg,lecturer,HARD,569,LOW,0
cluster_0080,ORIGINAL,Water supply issue,I noticed that the water supply has no water in Engineering Building - Room 101. Water is collecting on the floor.,PLUMBING_WATER,MEDIUM,MEDIUM,Engineering Building - Room 101,en,student,HARD,0,,0
cluster_0080,DUPLICATE,Problem reported with water supply,Problem reported with the water supply in Engineering Building - Room 101.,PLUMBING_WATER,MEDIUM,MEDIUM,Engineering Building - Room 101,en,student,HARD,1103,MEDIUM,1
cluster_0080,DUPLICATE,Water supply is has no water,The same water supply problem was noticed in Engineering Building - Room 101.,PLUMBING_WATER,MEDIUM,MEDIUM,Engineering Building - Room 101,en,student,HARD,955,HIGH,1
cluster_0080,RELATED,Ceiling panel is loose,There is an issue with the door in Engineering Building - Room 101. A repair is needed.,BUILDING_STRUCTURE,MEDIUM,MEDIUM,Engineering Building - Room 101,en,student,HARD,663,RELATED,0
cluster_0080,HARD_NEGATIVE,Issue affecting the water pipe,I noticed a problem involving the water pipe at Engineering Building - Lab 2.,PLUMBING_WATER,MEDIUM,MEDIUM,Engineering Building - Lab 2,en,student,HARD,550,LOW,0
cluster_0081,ORIGINAL,مشكلة في window,في مشكلة في window في Parking Area. The room is still accessible.,BUILDING_STRUCTURE,MEDIUM,HIGH,Parking Area,ar_eg,student,HARD,0,,0
cluster_0081,DUPLICATE,window فيه مشكلة,في حاجة غلط في window في Parking Area.,BUILDING_STRUCTURE,MEDIUM,HIGH,Parking Area,ar_eg,student,HARD,1236,LOW,1
cluster_0081,DUPLICATE,window مش شغال,محتاجين حد يشوف window في Parking Area لأنه is cracked.,BUILDING_STRUCTURE,MEDIUM,HIGH,Parking Area,ar_eg,student,HARD,1821,HIGH,1
cluster_0081,DUPLICATE,مشكلة window في المكان,في عطل متعلق بـ window في المكان.,BUILDING_STRUCTURE,MEDIUM,HIGH,Parking Area,ar_eg,student,HARD,1173,LOW,1
cluster_0081,RELATED,الأرض مبلولة وزلقة,محتاجين حد يشوف broken railing في Parking Area. The problem should be reviewed soon.,SAFETY_HAZARD,MEDIUM,HIGH,Parking Area,ar_eg,student,HARD,889,RELATED,0
cluster_0081,HARD_NEGATIVE,ceiling مش شغال,مشكلة في ceiling محتاجة تتراجع في Computer Science Building - Room 203.,BUILDING_STRUCTURE,MEDIUM,HIGH,Computer Science Building - Room 203,ar_eg,student,HARD,21,LOW,0
cluster_0082,ORIGINAL,moshkela fel air conditioner,feh 3atel fe air conditioner fe Dormitory A - Floor 2.,HVAC_AC,HIGH,HIGH,Dormitory A - Floor 2,arabizi,student,MEDIUM,0,,0
cluster_0082,DUPLICATE,mshkela fel air conditioner,el moshkela fe air conditioner zahret tany fe Dormitory A - Floor 2.,HVAC_AC,HIGH,HIGH,Dormitory A - Floor 2,arabizi,student,MEDIUM,534,HIGH,1
cluster_0082,DUPLICATE,el air conditioner mehtag check,feh moshkela fel air conditioner fe Dormitory A - Floor 2.,HVAC_AC,HIGH,HIGH,Dormitory A - Floor 2,arabizi,student,MEDIUM,21,HIGH,1
cluster_0082,RELATED,el screen msh sh8ala,momken 7ad yshoof el room fe Dormitory A - Floor 2? aktar men 7ad mota2asser.,OTHER,HIGH,HIGH,Dormitory A - Floor 2,arabizi,student,HARD,111,RELATED,0
cluster_0082,HARD_NEGATIVE,problem fe AC unit,el AC unit mehtag motaba3a.,HVAC_AC,HIGH,HIGH,Outdoor Courtyard,arabizi,student,HARD,1198,LOW,0
cluster_0083,ORIGINAL,university email فيه مشكلة,محتاجين حد يشوف university email في Science Building - Chemistry Lab. The connection works in another building but not here.,IT_NETWORK_ACCOUNTS,HIGH,HIGH,Science Building - Chemistry Lab,ar_eg,lecturer,MEDIUM,0,,0
cluster_0083,DUPLICATE,university email مش شغال,في مشكلة محتاجة متابعة في university email في Science Building - Chemistry Lab.,IT_NETWORK_ACCOUNTS,HIGH,HIGH,Science Building - Chemistry Lab,ar_eg,lecturer,MEDIUM,2104,MEDIUM,1
cluster_0083,DUPLICATE,university email فيه مشكلة,لاحظت مشكلة مرتبطة بـ university email في Science Building - Chemistry Lab.,IT_NETWORK_ACCOUNTS,HIGH,HIGH,Science Building - Chemistry Lab,ar_eg,lecturer,MEDIUM,2513,LOW,1
cluster_0083,DUPLICATE,مشكلة في university email محتاجة حل,في عطل في university email في Science Building - Chemistry Lab.,IT_NETWORK_ACCOUNTS,HIGH,HIGH,Science Building - Chemistry Lab,ar_eg,lecturer,MEDIUM,872,MEDIUM,1
cluster_0083,RELATED,الطابعة عليها Error,printer stopped responding في Science Building - Chemistry Lab. الموضوع محتاج متابعة. الموضوع مأثر على الاستخدام دلوقتي.,IT_HARDWARE_PRINTING,HIGH,HIGH,Science Building - Chemistry Lab,ar_eg,lecturer,HARD,1338,RELATED,0
cluster_0083,HARD_NEGATIVE,مشكلة في university email,مشكلة في university email محتاجة تتراجع في Administration Building - Room 18.,IT_NETWORK_ACCOUNTS,HIGH,HIGH,Administration Building - Room 18,ar_eg,lecturer,HARD,995,LOW,0
cluster_0084,ORIGINAL,Room requires inspection,The room in Administration Building - Room 18 is having an issue. The problem could not be classified more specifically.,OTHER,MEDIUM,MEDIUM,Administration Building - Room 18,en,security_staff,HARD,0,,0
cluster_0084,DUPLICATE,Problem with room,The room at Administration Building - Room 18 is causing trouble.,OTHER,MEDIUM,MEDIUM,Administration Building - Room 18,en,security_staff,HARD,2222,LOW,1
cluster_0084,DUPLICATE,Room is requires inspection,The room at Administration Building - Room 18 requires inspection. The problem could not be classified more specifically.,OTHER,MEDIUM,MEDIUM,Administration Building - Room 18,en,security_staff,HARD,770,HIGH,1
cluster_0084,DUPLICATE,Room needs attention,The same room problem was noticed in Administration Building - Room 18.,OTHER,MEDIUM,MEDIUM,Administration Building - Room 18,en,security_staff,HARD,1711,HIGH,1
cluster_0084,RELATED,Facility issue needs inspection,Please check the facility at Administration Building - Room 18. It is not functioning normally. A technician may need to inspect the area.,OTHER,MEDIUM,MEDIUM,Administration Building - Room 18,en,security_staff,HARD,584,RELATED,0
cluster_0084,HARD_NEGATIVE,Facility is is not functioning normally,There is a reported issue with this facility.,OTHER,MEDIUM,MEDIUM,Computer Science Building - Room 203,en,security_staff,HARD,137,LOW,0
cluster_0085,ORIGINAL,moshkela fel power supply,feh moshkela fel power supply fe Library - Second Floor.,ELECTRICAL,MEDIUM,MEDIUM,Library - Second Floor,arabizi,lab_assistant,MEDIUM,0,,0
cluster_0085,DUPLICATE,mshkela fe power supply fe el makan,momken 7ad yshoof el power supply fe Library - Second Floor?,ELECTRICAL,MEDIUM,MEDIUM,Library - Second Floor,arabizi,lab_assistant,MEDIUM,2078,HIGH,1
cluster_0085,DUPLICATE,el power supply mehtag check,nafs moshkelt el power supply lesa mawgooda fe Library - Second Floor.,ELECTRICAL,MEDIUM,MEDIUM,Library - Second Floor,arabizi,lab_assistant,MEDIUM,1107,HIGH,1
cluster_0085,RELATED,el AC msh bybared,el moshkela zahret elnharda fe Library - Second Floor.,BUILDING_STRUCTURE,MEDIUM,MEDIUM,Library - Second Floor,arabizi,lab_assistant,HARD,1297,RELATED,0
cluster_0085,HARD_NEGATIVE,el power outlet mehtag check,mshkela related lel power outlet fe Dormitory A - Floor 1.,ELECTRICAL,MEDIUM,MEDIUM,Dormitory A - Floor 1,arabizi,lab_assistant,HARD,1171,LOW,0
cluster_0086,ORIGINAL,Issue في outdoor light,The problem is with outdoor light في Outdoor Courtyard.,GROUNDS_OUTDOOR,LOW,LOW,Outdoor Courtyard,mixed,admin_staff,HARD,0,,0
cluster_0086,DUPLICATE,Problem with outdoor light,محتاجين حد يشوف the outdoor light في Outdoor Courtyard.,GROUNDS_OUTDOOR,LOW,LOW,Outdoor Courtyard,mixed,admin_staff,HARD,346,HIGH,1
cluster_0086,DUPLICATE,The outdoor light مش شغال,في مشكلة with the outdoor light at Outdoor Courtyard.,GROUNDS_OUTDOOR,LOW,LOW,Outdoor Courtyard,mixed,admin_staff,HARD,956,MEDIUM,1
cluster_0086,RELATED,There is a مشكلة في الباب,The problem is في Outdoor Courtyard and it is affecting the area.,SAFETY_HAZARD,LOW,LOW,Outdoor Courtyard,mixed,admin_staff,HARD,1288,RELATED,0
cluster_0086,HARD_NEGATIVE,في مشكلة في outdoor light,The outdoor light محتاج check في Computer Science Building - Lab 1.,GROUNDS_OUTDOOR,LOW,LOW,Computer Science Building - Lab 1,mixed,admin_staff,HARD,32,LOW,0
cluster_0087,ORIGINAL,Air conditioning system issue,I noticed that the air conditioning system is making a strange noise in Lecture Hall B. The room becomes uncomfortable after some time.,HVAC_AC,MEDIUM,LOW,Lecture Hall B,en,dorm_resident,HARD,0,,0
cluster_0087,DUPLICATE,Air conditioning system issue,The air conditioning system at Lecture Hall B is making a strange noise. The room becomes uncomfortable after some time.,HVAC_AC,MEDIUM,LOW,Lecture Hall B,en,dorm_resident,HARD,1409,HIGH,1
cluster_0087,DUPLICATE,Air conditioning system needs attention,The air conditioning system at Lecture Hall B is making a strange noise. The room becomes uncomfortable after some time.,HVAC_AC,MEDIUM,LOW,Lecture Hall B,en,dorm_resident,HARD,465,HIGH,1
cluster_0087,DUPLICATE,Problem reported with air conditioning system,There is a reported issue with this air conditioning system.,HVAC_AC,MEDIUM,LOW,Lecture Hall B,en,dorm_resident,HARD,2053,LOW,1
cluster_0087,RELATED,Room needs inspection,"The service area needs maintenance in Lecture Hall B, and it is affecting the area.",OTHER,MEDIUM,LOW,Lecture Hall B,en,dorm_resident,HARD,676,RELATED,0
cluster_0087,HARD_NEGATIVE,Issue affecting the thermostat,Something seems wrong with the thermostat in Parking Area.,HVAC_AC,MEDIUM,LOW,Parking Area,en,dorm_resident,HARD,486,LOW,0
cluster_0088,ORIGINAL,moshkela fel chair,feh moshkela fel chair fe Student Affairs Office.,FURNITURE_FIXTURES,MEDIUM,LOW,Student Affairs Office,arabizi,lab_assistant,HARD,0,,0
cluster_0088,DUPLICATE,3atel fe chair,nafs moshkelt el chair lesa mawgooda fe Student Affairs Office.,FURNITURE_FIXTURES,MEDIUM,LOW,Student Affairs Office,arabizi,lab_assistant,HARD,2279,HIGH,1
cluster_0088,DUPLICATE,el chair feh moshkela,el chair lesa feh nafs el 3atel fe Student Affairs Office.,FURNITURE_FIXTURES,MEDIUM,LOW,Student Affairs Office,arabizi,lab_assistant,HARD,968,HIGH,1
cluster_0088,RELATED,el door msh by2fel,momken 7ad yshoof el ceiling fe Student Affairs Office?,BUILDING_STRUCTURE,MEDIUM,LOW,Student Affairs Office,arabizi,lab_assistant,HARD,174,RELATED,0
cluster_0088,HARD_NEGATIVE,mshkela fel door handle,el door handle mehtag motaba3a.,FURNITURE_FIXTURES,MEDIUM,LOW,Parking Area,arabizi,lab_assistant,HARD,1007,LOW,0
cluster_0089,ORIGINAL,Problem with corridor,في مشكلة في the corridor at Cafeteria.,CLEANING_WASTE,MEDIUM,LOW,Cafeteria,mixed,admin_staff,HARD,0,,0
cluster_0089,DUPLICATE,The corridor مش شغال,نفس المشكلة موجودة في the corridor at Cafeteria.,CLEANING_WASTE,MEDIUM,LOW,Cafeteria,mixed,admin_staff,HARD,2191,HIGH,1
cluster_0089,DUPLICATE,في مشكلة في corridor,Something is wrong with the corridor في Cafeteria.,CLEANING_WASTE,MEDIUM,LOW,Cafeteria,mixed,admin_staff,HARD,1166,LOW,1
cluster_0089,DUPLICATE,Problem with corridor,في عطل في the corridor في Cafeteria.,CLEANING_WASTE,MEDIUM,LOW,Cafeteria,mixed,admin_staff,HARD,196,MEDIUM,1
cluster_0089,RELATED,The Wi-Fi بيفصل كل شوية,The problem is في Cafeteria and it is affecting the area.,PLUMBING_WATER,MEDIUM,LOW,Cafeteria,mixed,admin_staff,HARD,830,RELATED,0
cluster_0089,HARD_NEGATIVE,Issue في floor,في حاجة غلط في the floor at Dormitory B - Floor 3.,CLEANING_WASTE,MEDIUM,LOW,Dormitory B - Floor 3,mixed,admin_staff,HARD,395,LOW,0
cluster_0090,ORIGINAL,Issue with power supply in the area,There is a problem with the power supply at Lecture Hall C. The problem is limited to one room.,ELECTRICAL,MEDIUM,HIGH,Lecture Hall C,en,admin_staff,MEDIUM,0,,0
cluster_0090,DUPLICATE,Power supply needs attention,The same power supply problem was noticed in Lecture Hall C.,ELECTRICAL,MEDIUM,HIGH,Lecture Hall C,en,admin_staff,MEDIUM,2326,HIGH,1
cluster_0090,DUPLICATE,Issue affecting the power supply,The power supply in Lecture Hall C is having the same issue. The problem is limited to one room.,ELECTRICAL,MEDIUM,HIGH,Lecture Hall C,en,admin_staff,MEDIUM,89,HIGH,1
cluster_0090,RELATED,Facility issue needs inspection,The facility is not functioning normally at Lecture Hall C. The problem could not be classified more specifically. This is needed for the current session.,OTHER,MEDIUM,HIGH,Lecture Hall C,en,admin_staff,HARD,224,RELATED,0
cluster_0090,HARD_NEGATIVE,Electrical switch issue,The electrical switch at Administration Building - Room 18 is causing trouble.,ELECTRICAL,MEDIUM,HIGH,Administration Building - Room 18,en,admin_staff,HARD,677,LOW,0
cluster_0091,ORIGINAL,elevator door فيه مشكلة,المشكلة في elevator door موجودة في Engineering Building - Room 101.,ELEVATOR,MEDIUM,HIGH,Engineering Building - Room 101,ar_eg,admin_staff,HARD,0,,0
cluster_0091,DUPLICATE,مشكلة elevator door في المكان,محتاجين حد يشوف elevator door في Engineering Building - Room 101 لأنه stopped between floors.,ELEVATOR,MEDIUM,HIGH,Engineering Building - Room 101,ar_eg,admin_staff,HARD,1582,HIGH,1
cluster_0091,DUPLICATE,مشكلة elevator door في المكان,في عطل في elevator door في Engineering Building - Room 101.,ELEVATOR,MEDIUM,HIGH,Engineering Building - Room 101,ar_eg,admin_staff,HARD,2318,MEDIUM,1
cluster_0091,RELATED,السور بتاع السلم مكسور,smoke is blocking part of the area في Engineering Building - Room 101. الموضوع محتاج متابعة.,SAFETY_HAZARD,MEDIUM,HIGH,Engineering Building - Room 101,ar_eg,admin_staff,HARD,850,RELATED,0
cluster_0091,HARD_NEGATIVE,مشكلة في elevator محتاجة حل,في عطل متعلق بـ elevator في المكان.,ELEVATOR,MEDIUM,HIGH,Dormitory A - Floor 2,ar_eg,admin_staff,HARD,779,LOW,0
cluster_0092,ORIGINAL,مشكلة outdoor bench في المكان,outdoor bench is poorly lit في Main Entrance.,GROUNDS_OUTDOOR,HIGH,MEDIUM,Main Entrance,ar_eg,student,HARD,0,,0
cluster_0092,DUPLICATE,مشكلة في outdoor bench محتاجة حل,نفس مشكلة outdoor bench لسه موجودة في Main Entrance.,GROUNDS_OUTDOOR,HIGH,MEDIUM,Main Entrance,ar_eg,student,HARD,1344,HIGH,1
cluster_0092,DUPLICATE,مشكلة محتاجة متابعة في outdoor bench,المشكلة في outdoor bench ظهرت تاني في Main Entrance.,GROUNDS_OUTDOOR,HIGH,MEDIUM,Main Entrance,ar_eg,student,HARD,471,HIGH,1
cluster_0092,RELATED,بلاطة الأرض مكسورة,المشكلة موجودة في Main Entrance وبتأثر على المكان.,BUILDING_STRUCTURE,HIGH,MEDIUM,Main Entrance,ar_eg,student,HARD,211,RELATED,0
cluster_0092,HARD_NEGATIVE,عطل في outdoor light,في عطل متعلق بـ outdoor light في المكان.,GROUNDS_OUTDOOR,HIGH,MEDIUM,Lecture Hall B,ar_eg,student,HARD,554,LOW,0
cluster_0093,ORIGINAL,مشكلة drain في المكان,drain is blocked في Library - First Floor.,PLUMBING_WATER,MEDIUM,MEDIUM,Library - First Floor,ar_eg,student,MEDIUM,0,,0
cluster_0093,DUPLICATE,drain فيه مشكلة,في عطل في drain في Library - First Floor.,PLUMBING_WATER,MEDIUM,MEDIUM,Library - First Floor,ar_eg,student,MEDIUM,1056,MEDIUM,1
cluster_0093,DUPLICATE,مشكلة drain في المكان,المشكلة في drain ظهرت تاني في Library - First Floor.,PLUMBING_WATER,MEDIUM,MEDIUM,Library - First Floor,ar_eg,student,MEDIUM,1239,HIGH,1
cluster_0093,DUPLICATE,عطل في drain,في عطل متعلق بـ drain في المكان.,PLUMBING_WATER,MEDIUM,MEDIUM,Library - First Floor,ar_eg,student,MEDIUM,2727,LOW,1
cluster_0093,RELATED,باب القاعة تالف,لاحظت مشكلة في floor tile في Library - First Floor. The damage was noticed today.,BUILDING_STRUCTURE,MEDIUM,MEDIUM,Library - First Floor,ar_eg,student,HARD,1184,RELATED,0
